comment_id,text_raw,channel_name,source_type,language_detected,layer1_utility_label
LCC.EhwKGkNNVGRrZGZYdXBZREZUSEU1d01kSS1BMXln,දෙව්මින තෙරුවන් සරනයි පරිස්සමෙන් වැඩ ටික කරන් එන්න:hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving:,Hiru News,live_chat,Mixed,VALID
UgzoTWSMahOmKUDunj14AaABAg.A_jk5cMz2yMA_kEr-TTy3d,Of course,Truth with Chamuditha,video_comment,English,VALID
UgyLtom8ayBPrPv1MrB4AaABAg,Pal boru,Truth with Chamuditha,video_comment,Singlish,VALID
UgwK71FXDOm9Te-p8mR4AaABAg,gana matga  itharanayakata kiyoth ubalata asuchimaaa thama  kanna wene,Hiru News,video_comment,Singlish,VALID
UgxURicjpcpDF2_5TlJ4AaABAg,"ඔය pakayage course එක buy කරන්න එපා ඕක උගන්නන්නෙ trading වලට මෙලො වැඩක් නැති දේවල් අනික binary කියන්නේ gambling දෙයක් මූ මහා හොරෙක් මුගේන් ඉගෙන ගෙන trading කරන්න ගියපු එවුන්ට අබ සරණයි. Trading ඉගෙන ගන්න ඕනේ නම් youtube eke ඇති වෙනකම් video තියනවා පිටරට උන්, sinhala උන් උගන්නන ඒවා බලලා market එක හොඳට experience කරලා කරපන්. මේ පිස්සු හුත්තිගේ  පුතා ගෙන ඉගෙන ගන්නවා ට වැඩිය  1000 ක දේවල් ගොඩක් youtube එකෙන් ඉගෙන ගන්න පුළුවන්....😂

මිට මූගේ course එක buy කරලා නහුතෙට කෙලව ගත්ත එකෙකි....😅",Truth with Chamuditha,video_comment,Mixed,VALID
UgwX0YyJzENBc4S8lCJ4AaABAg,ඉන්දික අනුරුද්ධ හොඳයි වල කක්කුස්සියට දාල වතුර එකෙන්  පුප හෝද ගන්න 😂,Ada Derana,video_comment,Sinhala,VALID
UgwKeL24HYayNX3N2d14AaABAg.A_IXLZRGCJrA_JlgW0-xL0,​@WWT_FERNANDOඅන්න හරි.හෙට මේ සාපයට මම ඔයා ගොදුරු වෙන්න පුලුවනි.අපි ඉන්නෙ කොච්චර භයානක රටකද?,Truth with Chamuditha,video_comment,Mixed,VALID
UgxbS21zg-r6cmuajmB4AaABAg,Munta nayek polagekwath kanne nane deiyane,Sudaa Creation,video_comment,Singlish,VALID
UgxULrxIAjH7hODR68B4AaABAg,"සලේගේ ගුද මාර්ග ගැන කියලා ඒක අල කරලා,දැන් සාගරගේ කේස් එකට පරණ ද.නී.ස. ගැන කියලා කිච වෙලා මේකත් උදේ පාන්දරින්ම අල කලා..😂",Ada Derana,video_comment,Sinhala,VALID
Ugyt4_Wk0i4YsY8qsWN4AaABAg,සූරසේන සහෝගෙ කාලෙ වැඩි කරනඑකට විරුද්ද උනොත් හොරු නැගිට්ටෝනව කියෛද,Sirasa News First,video_comment,Sinhala,VALID
UgxWWqsnJZ3GdNIWLxh4AaABAg,ඛලු ඡෙප්පු දෙන්නෙක් බල්ලෝ,Ada Derana,video_comment,Sinhala,VALID
UgxbR1VlABwLpGUOGFR4AaABAg,Aluth kiuwata enne parana ayamane😅😅😅,Sirasa News First,video_comment,Singlish,VALID
UgwaoO5jkKLOWtgeiy54AaABAg,"ඔක අඩුකරන්න පුලුවන් බගයක් , community service දාන්න ඔය කුඩු, ගන්ජා වලට සම්බන්ද සෙට්ටික , එතකොට government work force එක වැඩිකරගන්න පුල්‍ය්වන් නොමිලේ ! හිරේ ඉන්නවාද ? Community service කරනවාද? පැය හරි දවස් වලිටන් දඩුවම දෙනවා 😊",Ada Derana,video_comment,Mixed,VALID
Ugzdy9KGnTk70wLUsux4AaABAg.A_NnrLppvNZA_NyYn02P_i,යකෝ පක්ෂයත් එක්ක චුට්ටක් බලන්න 😂ඕන දෙයක්,Sirasa News First,video_comment,Sinhala,VALID
UgxaR8vB3ERH3x2ivHl4AaABAg.A_JTNRQX6gQA_KzJbsW2vF,Pakayo,Truth with Chamuditha,video_comment,English,VALID
UgytkKW-prsPGtFDdsB4AaABAg,Indoyawata oni nisa palath saba tyanna epa moody agamaty danuwat karala me pala baba ahocy karamu,Sirasa News First,video_comment,Singlish,VALID
LCC.EhwKGkNLWDFwSk8xdVpZREZiRERMUUFkenRnZ2xB,තරැණ තරණියන් ට තියන බයට විගුම කාලය දික්කරනවා,Hiru News,live_chat,Sinhala,VALID
UgwUFTIOlNzTRWza8Yp4AaABAg,"13:12 you just told my story 😢😢 even through I like to do it, I am not confident enough to do it now 🤧🤧",Hari TV - Lahiru Mudalige,video_comment,English,VALID
UgzotX0er6Y4cC0_rS54AaABAg,Anduwe 6 vipakse 1 sirasa goo kapiya😂😂😂,Sirasa News First,video_comment,English,VALID
Ugw9vhg2beUzU2R6iWB4AaABAg,"පහල අධිකරණ වල වීසුරුවරු විශ්‍රාම යන වයස්වල ඉන්නෙ නැති නිසා නඩු ඉක්මන් වීමක් වෙන්නෙ නෑ කියල සාලිය මහත්තය කියනව.

වැරදියි, සම්පූර්ණ නොමඟ යැවීමක්.
ඉන්න අය ඒ ඒ අධිකරණ වල ඉන්න කාලය වැඩි වෙනවා. කාර්ඩර් පිරෙනවා. තමන් කරන නඩුව ඉවර කරන්න තව අවුරුද්දක් හෝ දෙකක් හම්බෙනවා. 

මොකද ඉහළ පුරප්පාඩු ඇති නොවෙන නිසා යටින් ඇදල පුරවන්න බැහැ.

එතකොට යටත් පිරිලම තියෙනව.

ඒ තර්කය පුස්සක්.

මේක වෙන මොකවත් නිසා නෙමේ සූරසේන මහත්තයව ගෙදර යවන්න ඕනවට කරන කැම්පේන් එකක්.

ඕක ලබන අවුරුද්දෙ කරොත්කාටවත් ප්‍රද්නයක් නෑ. ඒක තමයි මාරම වැඩේ",Swarnawahini,video_comment,Sinhala,VALID
UgwhPHomRKB4qgsAJgl4AaABAg,"Thank Jesus, he will lift you up, Jesus paid it all, your shame your guilt, your pain he paid the price for you on the cross, may God give you strength and peace. Love you Stephanie, bless you.❤️❤️❤️",Hari TV - Lahiru Mudalige,video_comment,English,VALID
UgyAcNeX3MDtduCLwc54AaABAg,මදුර වාදයකට සුදුසු නැහැ,Ada Derana,video_comment,Sinhala,VALID
LCC.EhwKGkNJLXgxN3pWdXBZREZjekN3Z1FkekM4cmNB,වැස්සනෙ ..බඩගිනි.වැඩිවෙනව.වහිනකොට,Hiru News,live_chat,Sinhala,VALID
UgxhyIsbhN1R9Iapgd54AaABAg,Npp,Sirasa News First,video_comment,English,VALID
LCC.EhwKGkNJalVtdWV2dVpZREZjcmE1d01kSVNjOFFR,nethu n 👋,Hiru News,live_chat,English,VALID
LCC.EhwKGkNMZkd6S21ZdTVZREZhZE1UQWdkTDdvUUVn,ඔන්න කෙබරකොටා ආයි ගමක්ගානේ බඩ ගන්න එන්න හදන්නේ ජනතාව මුලා කරන්න ආයි පච ගොන්නක් අරන් එන්න යන්නේ ඒ ඇමත්කාපල්ලා,Hiru News,live_chat,Sinhala,VALID
UgzhC-9g8GtEGeRKIod4AaABAg,🔥🔥🔥,Truth with Chamuditha,video_comment,Emoji_only,NOISE
UgxZ9-FbYR6hhLleA-p4AaABAg,Moda takatiru hetta😂😂,Hiru News,video_comment,Singlish,VALID
LCC.EhwKGkNJWC02cC14dVpZREZkM0V3Z1FkVmgwdHln,:hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving:,Hiru News,live_chat,English,VALID
UgwFmus_WmN0KotD9j94AaABAg,Ada thamayi dekapu lassanama davasa 😊❤ puduma lassanak,Hari TV - Lahiru Mudalige,video_comment,Singlish,VALID
UgxG-3Ge1pxRvTA4NY14AaABAg,හෙලයේ මහා ගායිකාවිය  රටට ලෝකයට ගීතයෙන් ඔබකල  මෙහෙය කියා නිමකල නොහැක .මැතිණියනි ඔබට සුබ ගමන් ....!,Sudaa Creation,video_comment,Sinhala,VALID
UgxWrNvYvskHAss_mn14AaABAg,චමුදිත මේ යකා ගැන අපි   හොදාකාරවම දන්නවා. මේකා මුලුමහත් සමාජයම නොමග යවනවා. මූ කියන්නේ අමුලික බොරු. ස්කෑන් මැෂින් හැම එකක් ලගම කැමරා හයිකරලා තියෙන්නේ. අනික ඔය කියන විදිහට බන්දනාගාර වල කුඩු විකුනනවානම් මෙයා හොදටම එයාලව දන්නවානම් පාලුගෙයි වලංබිදින් නැතුව පොලීසියට ගිහින් ඔය කියන නම් ටික දෙන්න. එතකොට එයාලගෙ වත්කම් බලන්න පුලුවන් අල්ලන්න ත් පුලුවන්. ඔය බොරු කියන විදිහට ආය ඇතුලට එන්න වෙනවාමයි.,Truth with Chamuditha,video_comment,Sinhala,VALID
UgzFjQLdCBYrx_fjdiF4AaABAg,❤❤❤❤❤,Sudaa Creation,video_comment,Emoji_only,NOISE
LCC.EhwKGkNPelgtb0cydVpZREZUWTRyUVlkUVhzZWh3,අයියො:face-purple-crying::face-purple-crying::face-purple-crying::face-purple-crying::face-purple-crying::face-purple-crying::face-purple-crying::face-purple-crying:,Hiru News,live_chat,Mixed,VALID
UgymBztQmT0kVes8tKp4AaABAg.A_LlWQ0xS7lA_MOhYM1x9-,Ane tho wage Moda musalayek,Ada Derana,video_comment,Singlish,VALID
UgznHg2m900Vu2idR2x4AaABAg,"Aei Sudha nihada oka malimawata kadae Yana AkD gae GU merikana ekek,",Sudaa Creation,video_comment,Singlish,VALID
Ugz_TxgJGWZgS12Lnk14AaABAg,"As a love-stricken and divorced woman, you have been my role model everywhere in my life.❤😊",Hari TV - Lahiru Mudalige,video_comment,English,VALID
UgxDLBRKTvvgQXAK4sR4AaABAg,Matanam therenne nehe monawa kiyanawada kiyala😂😂,Truth with Chamuditha,video_comment,Singlish,VALID
LCC.EhwKGkNLbm0wXzdOdXBZREZTbDdUQWdkZ240SnNB,mn truly thamai filling kare habai truly music kiyanne dancing 💃 pop newei ok 👍 money walin music truly singers 👨‍🎤 🎤 paththen dancing 🕺 pop drama movie okkoma ha actors win wenna baha okay 👍,Ada Derana,live_chat,Singlish,VALID
LCC.EhwKGkNQLUlwNnV6dVpZREZUSEU1d01kUmZrN1lR,නිමෝ ම්න් කුවෙට් නේ,Hiru News,live_chat,Sinhala,VALID
LCC.EhwKGkNOZnZsZC1SdUpZREZhUDV3Z1FkY1dJY1lR,සචිනි 🥺,Hiru News,live_chat,Sinhala,VALID
UgwjqgEEJrib-JDr-B14AaABAg,Wesige putha Duminda nagamuwa thappulanawa ❤❤❤❤❤,Sirasa News First,video_comment,Singlish,VALID
UgwX-Zr5tFyWMO_SFJ54AaABAg,Lassana dakshakama okkoma thiyenawa❤❤,Hari TV - Lahiru Mudalige,video_comment,Singlish,VALID
Ugw80Pwl85me-iu81l94AaABAg,Akd❤❤❤❤,Truth with Chamuditha,video_comment,English,VALID
UgximYTh-08SkEU3i614AaABAg,"Ella maranna Oni political horu,kudu karayo",Sudaa Creation,video_comment,Singlish,VALID
UgyW_PaboqGCEPnWmxx4AaABAg,Yanna lagai.. Ekai maru kiyawanne.. 😂😂😂😂😂😂😂 Pala pala yanna naki.........???.kiuwa kiyala hethapan,Truth with Chamuditha,video_comment,Singlish,VALID
UgyI5qP7bjaCc9jDhV14AaABAg.A_rSoqrp6NwA_rnmLGxT9b,ලාඳුරුද?ඔච්චරටම අඳුරගන්න බැරිද?මේ ඉන්නෙ වෙනම දෙන්නෙක්.,TV Derana,video_comment,Sinhala,VALID
UgxC_swB6bgFScYyKyl4AaABAg.A_ffLUNZ6HFA_gGd_xEOBK,😮 ඒ කියන්නේ කිඹුලෙක්,Truth with Chamuditha,video_comment,Sinhala,VALID
Ugw-DrjBg9pg1BgEsox4AaABAg,අනුර මහත්තයාගෙ නෝනද ඒ ඇත්තටම...,Sudaa Creation,video_comment,Sinhala,VALID
UgzeeAoUVjCxHMvvHIh4AaABAg,ගෝඨාගෙන් තවම කට  උත්තරයක්වත් ගත්තෙ නැතුව කොහොමද තීන්දු දෙන්නෙ... රාජපක්ෂලා බේරිලාද.,Sudaa Creation,video_comment,Sinhala,VALID
UgzghPhgd1sYcG9CdJd4AaABAg.A_NqTQ-m35XA_PYrl_zdpX,​@AnuraSampath-s2sambe henama.kariya.masters kiyak thiyenwda oyata😂,Sirasa News First,video_comment,Singlish,VALID
LCC.EhwKGkNPSzNoZS0wdVpZREZhTEx3Z1FkanFJVmJ3,🙇‍♀️🙇‍♀️,Hiru News,live_chat,Emoji_only,NOISE
UgyHtrQporiRBVi64Ul4AaABAg.AZjNXMcTWUPAZjPnlQXAPH,😂😂😂😂😂😂😂😂😂😂,Truth with Chamuditha,video_comment,Emoji_only,NOISE
UgzdjyH0-4qn6kEsqzV4AaABAg,මගේ මුල්ම සම්මානේ මං දීලා ඉවරයි කිව්වේ සාරංගට නේද.. එයා අදටත් සාරංගට හරි ආදරෙයි❤️,Hari TV - Lahiru Mudalige,video_comment,Sinhala,VALID
UgyDVgvdx5BaPu0FgTV4AaABAg,Political interview with a politician 😂😂😂😂😂😂😂,Truth with Chamuditha,video_comment,English,VALID
UgxY-3VnySIbeuKQxZ14AaABAg.A_77R6nLr5gA_7Ip_ZRAIV,👍,Sudaa Creation,video_comment,Emoji_only,NOISE
LCC.EhwKGkNMREZvc2JXdUpZREZYSW96QVFkWGZFVXl3,hi,Hiru News,live_chat,English,NOISE
Ugxa64ZMY5NTm7NbpmV4AaABAg,Me thamay Saba minisun,Truth with Chamuditha,video_comment,English,VALID
UgynI0s1H3vOVgYhKOd4AaABAg.A_5RkmwvZSKA_EsYoWO7t3,​@Crazy_Sudda මොනවගෙද trade කරන්නේ කියලා ඇහුවේ ඇයි කියන්නේ නැත්තේ 😂 pairs මොනවද trade කරන,Truth with Chamuditha,video_comment,Mixed,VALID
Ugz7Uxam6V88_Okvgvx4AaABAg,Mun jathiya pawadenno,Swarnawahini,video_comment,English,VALID
UgxpdwFNuFxvDfeOj114AaABAg,ඇය් බ්න් මූ මේකට ආවේ😄😄😄,Truth with Chamuditha,video_comment,Sinhala,VALID
UgxNAjPG6geIGXm3-c54AaABAg,මූ මොකද මේ කෙදිරි ගන්නේ 😂😅,Swarnawahini,video_comment,Sinhala,VALID
UgzXQNmELfXAjXxRgYt4AaABAg,"The government is not lawfully required to ""get permission"" from the BASL for increasing the age of judges. However, they can ""consult"" with BASL if they wish but it is not compulsory. Non of those against increasing the age can provide any credible arguement as to why it is bad. All they keep saying is it's really bad for the country. Ok, HOW IS IT BAD?!",Hiru News,video_comment,English,VALID
UgxXbT_480zHkNKJyON4AaABAg,පල්ලේගමයගෙ DNA එකට මොකද උනේ?,Sudaa Creation,video_comment,Mixed,VALID
LCC.EhwKGkNLTEQ3NGVNdUpZREZXX0R3Z1FkVllZZWF3,hm,Ada Derana,live_chat,English,NOISE
LCC.EhwKGkNKYk9fODdndVpZREZXMHQxZ0FkRTNNakhB,😂,Hiru News,live_chat,Emoji_only,NOISE
LCC.EhwKGkNPYlNfdGl5dVpZREZTRHZ3Z1FkUERVNVln,අනෝජා...සජියට සේද්දේ..සෙවිලා හොදේ..,Hiru News,live_chat,Sinhala,VALID
UgxvhlFSjmarjO9b08d4AaABAg,🎉🎉🎉❤❤❤❤,Hari TV - Lahiru Mudalige,video_comment,Emoji_only,NOISE
UgwEIwKit03lkUfZ-iZ4AaABAg,තමුන්ට උරුම ස්වභාවික ලස්සන තියාගෙන පාඩුවෙ හිටියනම් හරිනෙ. විකුර්ති කරන්න යනවට හොදවැඩේ කියන්න තමයි තියෙන්නෙ 😮😅,Sudaa Creation,video_comment,Sinhala,VALID
Ugz25cbNsc01PXsgt414AaABAg,Great ❤,Truth with Chamuditha,video_comment,English,VALID
UgyQhH3XE7o-TwJD4TV4AaABAg,එතකොට ඇමතිට වඩා තොරතුරු උඹට එනව නම් ඒකත් ආණ්ඩුවෙ වරදක්නෙ බන්😮,Sudaa Creation,video_comment,Sinhala,VALID
LCC.EhwKGkNLUFUxWUsxdVpZREZUZkx3Z1FkdnY4bGZn,hi,Ada Derana,live_chat,English,NOISE
UgzWGREL7i6wag_KxNl4AaABAg,"This is very clear example of the Current Government ,They can do nothing but boosting",Ada Derana,video_comment,English,VALID
LCC.EhwKGkNLWFNvS1hndVpZREZiMTdUQWdkS1lzZnR3,වරද්දගන්න එපාබං කමලයි ලාලයි,Sirasa News First,live_chat,Sinhala,VALID
UgxL9lrhhrjUrUaKII94AaABAg,ll,Truth with Chamuditha,video_comment,English,NOISE
LCC.EhwKGkNOTzlySlRjdVpZREZSckN3Z1FkdDBJbXhn,hy,Hiru News,live_chat,English,NOISE
Ugy0d4nBdJ7zp76FLgV4AaABAg,පරයෙක් කියල තියෙනව අනූර ආවට පස්සෙ තමා මෙසෙරම කියල නෑ අවුරද ගානක් රාජපක්ෂ හදපු කුඩු සොම්බ් රාජ්ජය තමා මෙතියෙන්නෙ අනූර පලිනෑ  දැන් තමා රජය හරි පාරෙ යන්න බලා ඉන්න බෑ ශූන්‍ය,Sudaa Creation,video_comment,Sinhala,VALID
UgwwHaLa3dPRGAIHGY14AaABAg,❤❤,Hiru News,video_comment,Emoji_only,NOISE
LCC.EhwKGkNNRGlfSy1hdTVZREZZWEN3Z1FkRnljdURB,Trump wa marala demmuth 😆🤓😆 American economy hariyavi:face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling:,Hiru News,live_chat,Singlish,VALID
UgzMJV3OUYW3LnVZLqx4AaABAg,SF❤,Truth with Chamuditha,video_comment,English,NOISE
UgwoUXFitLsTTikR5WR4AaABAg,"Sadarani Police OIC  Denna.Sadarani ...,.mmmmm .,",Truth with Chamuditha,video_comment,Singlish,VALID
UgzlXtbiTmVt5im2FVh4AaABAg,❤❤❤❤❤,Sudaa Creation,video_comment,Emoji_only,NOISE
UgzcYF3o-c2sT2tW5wx4AaABAg,"""  මනුජස්ස සදා සතිමතෝ   මෙම බුදු වදනෙ තේරුම , සෑම කල්හිම සිහියෙන්  වාසයකරන්න,කියනඑක. නමුත් මේ  ආන්ඩුව  වගකීමෙන් ආන්ඩු කරන බවක් නොපනේ.. කනගාටුයි .",Hiru News,video_comment,Sinhala,VALID
UgwYGaP9EDU3yb57r3Z4AaABAg,Palà pako  Kari ganaya,Sudaa Creation,video_comment,English,VALID
UgxVkUeO2GsOl_rGdsV4AaABAg,Anebudaciware.galawala.awnam.thamai.hoda.,Sudaa Creation,video_comment,Singlish,VALID
Ugyo3BaTHIyB-tkPIYR4AaABAg,Dayasiri Jayasekera- people very well know that you are a con man. They also know how you stole money from the presidential fund.,Hiru News,video_comment,English,VALID
UgyzJnhf6OZoL-OLVGJ4AaABAg,විමල් වීරවංශ කියන්නෙම ද්‍රෝහියෙක් පාදඩය. උගේ ගෑණිට උගේ කෑම හරිනැති නිසා බාලයෙකුට කියල ගෙන්නගෙන කන්න ගිහින් ඒ මාලිගාව ඇතුලේ මියගියා. අදික මාත්‍රා දෙන්න කොහොම උවමනාවක් තිවෙන්න ඇතිද? අනුරට මේකා අවමන් කලත් මූ පිටටම ඒ වට පටිසන් දුන්න.,Sudaa Creation,video_comment,Sinhala,VALID
LCC.EhwKGkNPTFdoN2F4dVpZREZSZjQ1d01keHFRbDVB,good 👍 👍 👍 👍,Hiru News,live_chat,English,VALID
UgznK5Vq1SgiPYafNFx4AaABAg,Okkoma dannawa 66 ho 44 monada kiyala danne.. nannane nana ne 😂,Truth with Chamuditha,video_comment,Singlish,VALID
UgyCGkqiGaI6_2BOkPB4AaABAg.A_IKKigalMqA_IS48aONbm,💛👌👍,Truth with Chamuditha,video_comment,Emoji_only,NOISE
Ugw0WgHizdOXDPb8uS94AaABAg,සහොදරයා ඔබට සියලු දෙවියන්ගේ ආරක්ෂාව ලැබෙවා .පුලුවන් තරම් පරිස්සම් වෙන්න,Truth with Chamuditha,video_comment,Sinhala,VALID
UgwFPoFT1MuAu77f13N4AaABAg,හාමුදුරුවන් ගුටිකාලා කියන්නඑපා සුදා පව්සිදුවෙනවා.මිටපසු හාමුරුවන් නමක් ගුටිවලාදා රෝහල්  ගතවී ප්‍රථිකාර  ලබයි  තියා කියන්න.,Sudaa Creation,video_comment,Sinhala,VALID
UgxUTfv7SKjm6AzIX3J4AaABAg,අම්මා තාම ඉන්නවද?Jesmine aunty who worked at college at our time.Simple innocent human being.She got it at that time.They were at college quarters.She raised her alone.,Hari TV - Lahiru Mudalige,video_comment,Mixed,VALID
UgwvEbGpl_3SzdNjMXF4AaABAg.A_fifXUmXcIA_jdqL6gpI0,😂😂😂😂,Truth with Chamuditha,video_comment,Emoji_only,NOISE
Ugyi6XKvsAEk9CIDzWJ4AaABAg.A_PZ0n2qfOvA_PcuAe7KPz,❤❤❤,Sudaa Creation,video_comment,Emoji_only,NOISE
LCC.EhwKGkNPeXo2YWlhdTVZREZSdkV3Z1FkdW1nSmlB,🤭,Hiru News,live_chat,Emoji_only,NOISE
Ugx3mrPIvTlyhk63ymZ4AaABAg,Siura gahe ellala gedara yanna kiyanna,Hiru News,video_comment,Singlish,VALID
Ugy-bT868sU4pMMgL7B4AaABAg.A_VInyYKdtPA_Vov6jt2d2,❤❤,Truth with Chamuditha,video_comment,Emoji_only,NOISE
UgyfZCdf3qnEV3W4Wgt4AaABAg.A_29YXZrywjA_6oRqxh2JN,You said that right ❤,Hari TV - Lahiru Mudalige,video_comment,English,VALID
Ugx-QPknCwJvFAnxgth4AaABAg,👏👏👏👏,Sudaa Creation,video_comment,Emoji_only,NOISE
Ugw8Mbzd8ayvNF4NRBl4AaABAg,I love your attitudes Stefani ❤. It's so inspiring your overcome for other women who still in dark like you said. Thank you❤.,Hari TV - Lahiru Mudalige,video_comment,English,VALID
LCC.EhwKGkNNZlZ5c2JjdVpZREZSckN3Z1FkUFlvbGZn,😁,Hiru News,live_chat,Emoji_only,NOISE
UgzSkLfyyR5o42JdgR14AaABAg.AZiM2vO2TUmAZiW4T3dVVq,True,Sudaa Creation,video_comment,English,VALID
UgyX2vE2zj9MDohpSXF4AaABAg,සුදත්ත ඔයාරට දියුණු වෙනවා කිය කියා හේදුවට අන්න අර ලෝයර් මහත්තයෙක් කරන නාලිකාවක මේආණුඩුව පතුිරැ ගහනවා...අනුර ජනාධිපති තුමා  බොරැ කරන්නෙ ජනතාව මුලා වෙලා කිය කියා,Sudaa Creation,video_comment,Sinhala,VALID
UgyATjhxQFPGwxACTk14AaABAg,"pal horek, hora kapuwa",Truth with Chamuditha,video_comment,Singlish,VALID
UgzbQGNiy4mUiNH8Btd4AaABAg.A_9ecz0lcomA_BfFxb45b7,"අපි හැමෝවම සතුටු කරන්න බෑ

ඔයා ඔයාම වෙන්න 
ඔයා අනිවාර්යෙන් වටින චරිතයක් ❤",Hari TV - Lahiru Mudalige,video_comment,Sinhala,VALID
UgztxXaABSnRIXuFvU14AaABAg,Man kamathiy,Hari TV - Lahiru Mudalige,video_comment,English,VALID
UgyRDji3XleBRQC4woB4AaABAg,Respect,Sudaa Creation,video_comment,English,VALID
UgxFUGMoORU46OjpTHF4AaABAg,අපරාදෙ කාලය මේ වගෙ වැඩසටහන් වලට වැයකරන්න්‍ර්,Truth with Chamuditha,video_comment,Sinhala,VALID
LCC.EhwKGkNPV043ZUMzdVpZREZTUk1UQWdkSGpBQTdR,දෙව් නෙතුවෝ පබෝ ඉනුක පරිස්සමින් බුදු සරනයි ♥️🙋🚶🚶🚶,Hiru News,live_chat,Sinhala,VALID
UgwP1GqBICVhIEsl5tB4AaABAg,😂😂😂😂😂😂 චන්දෙ දීල ණෑ 😮😮😮😮,Sudaa Creation,video_comment,Sinhala,VALID
UgxHdcI93rsUt3ooRx54AaABAg,ආරම්භයේ සිට සමාප්තිය දක්වා හරිම ආසාවෙන් බැලුවා. සමාජයට ඉතාමත් වැදගත් දෙයක් කියලා දුන්නා. 💐♥️,TV Derana,video_comment,Sinhala,VALID
UgyPedoiqYlprlzOeNd4AaABAg.A_3V7OhoUb5A_3nT0992MZ,Kaliguwa බොරු කියන්න හදනවා 😂😂😂,Ada Derana,video_comment,Mixed,VALID
UgwHAbzbz48aR2hhKGh4AaABAg,Ane anduvatath pissune.mungen aha aha yanna.api genava mokadda parshne parliment eka nithi hadanne akamathi nam virudd venna puluvan echcharai,Hiru News,video_comment,Singlish,VALID
UgyxIxdL7mZ_QqX-EUt4AaABAg,😂,Swarnawahini,video_comment,Emoji_only,NOISE
UgzOt7Q1YP0IJXCxS_h4AaABAg,ඔය ප්‍රශ්නය පිටූපස ඉන්නේ රවි සෙනවිරත්න. එයාට උවමනා විදියටම නීතිය නවන්නට ඉඩ දෙන්නේ ඇයි.,Sudaa Creation,video_comment,Sinhala,VALID
LCC.EhwKGkNMM0lxTURadXBZREZXakc1d01kc1d3UktR,.chamodita hiru eken sammanayk dilalu:trophy-yellow-smiling:pirimi gdk ekka lingikawa ekuna nagarasobanita..,Hiru News,live_chat,Singlish,VALID
UgzqLVzJUatvdto5o1F4AaABAg,අනිවාර්යෙන් සුන්බුන් විපක්ෂය අතුගාල දාල රටේ ජනතාවට ආදරේ කරන ශක්තිමත්   විපක්ෂයක් ඕනමයි බොහොම ඉස්තුතියි ජයවේවා ❤️❤️❤️❤️❤️,Sirasa News First,video_comment,Sinhala,VALID
Ugy642TENMKZZb783BV4AaABAg,මෙ නිලියට මාත් asaiy,Hari TV - Lahiru Mudalige,video_comment,Mixed,VALID
UgyZtmOFsM0a03GgYz14AaABAg,Sjb.ජයවේවා වරුන👍💗❤️💕❤,Ada Derana,video_comment,Mixed,VALID
UgxfZc9eAsUbifuUG0V4AaABAg,Oya no answer කරන්නේ ne lama   ha කාන්තා ekath answer karanne ne,Sudaa Creation,video_comment,Mixed,VALID
UgxbPZn88FP5vL-Utmd4AaABAg,NPP apita wiswasai ❤❤❤,Sirasa News First,video_comment,Singlish,VALID
Ugza1NseWNQ_pQDVvvp4AaABAg.A_km91ZHFd4A_lwXc2YJgO,සිරස නෙමෙයි බන් මේ 😂😂,Hiru News,video_comment,Sinhala,VALID
UgxBG9Es3TQFKK2iOvd4AaABAg,Obathumanla kiyana dethawath,Truth with Chamuditha,video_comment,Singlish,VALID
Ugwovddr6mn6q5Iw4i14AaABAg,ලහිරු කියන්නෙ කාගෙන් හරි කීයක් හෝ අරගෙන ඒ පැත්තට වැඩ කිරීමට ලැදි පුද්ගලයෙක්,Sirasa News First,video_comment,Sinhala,VALID
UgwO5prg1sxjWzcdpH94AaABAg,❤❤❤❤❤❤❤❤,Truth with Chamuditha,video_comment,Emoji_only,NOISE
LCC.EhwKGkNKQ1c0X0MwdVpZREZiMF9yUVlkWkNnUUhR,අනුර ඇතුළු හොර නඩය හොරා කාලා ජනතාව කන්න නැ,Sirasa News First,live_chat,Sinhala,VALID
UgxeObnw2Xcx9VBEvRJ4AaABAg,Hinawenne kohenda kiyalawath teren naha,Sudaa Creation,video_comment,Singlish,VALID
Ugw5TKJjIkD2oCEXi214AaABAg,❤❤❤❤🎉🎉🎉🎉🎉🎉,Sudaa Creation,video_comment,Emoji_only,NOISE
UgyP7aZZsrRZ07I1-CR4AaABAg.A_RvHhsqqvNA_Utn03DS-C,"ප්‍රතිචාර දැක්වීමයි ,අසහනය පිට කිරීමයි කියන්නෙ දෙකක් .",Hari TV - Lahiru Mudalige,video_comment,Sinhala,VALID
UgyzfyCROmiRDGBk5hB4AaABAg,First tell the reason bloody why are you opposing?,Hiru News,video_comment,English,VALID
Ugz33GoclgXS3_l0jyN4AaABAg,ජේවීපී මෝල්ලුන්ට පට්ට සැපක් 😂,Hari TV - Lahiru Mudalige,video_comment,Sinhala,VALID
LCC.EhwKGkNObW5oS2JWdXBZREZRTEJ3Z1FkRGNvMGRB,ආ. එහෙමද. නෙතූ,Hiru News,live_chat,Sinhala,VALID
